Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea
4,7858,6704,10025,14429,6496,9518,55030,37,3,10,40,3,12,26,2698,2833,684,1724,5760,837,1090,876,80,667,454,83,6,5,1,0.002,9
5,7964,6677,10003,14522,6751,9435,55352,48,11,12,51,14,15,30,2804,2785,610,1669,7189,824,1122,864,57,653,462,92,11,4,1,0.001,9
6,8041,6784,10090,14992,6638,9773,56318,73,16,17,79,18,22,48,5576,5599,1270,3391,8648,1680,2243,1736,115,1354,914,196,20,7,1,0.001,14
7,8220,6936,10296,14997,6890,9754,57093,98,26,22,107,30,27,58,8443,8615,1960,5129,10143,2565,3381,2571,168,2032,1371,287,34,12,1,0.001,15
8,8180,6990,10547,15265,6853,9855,57690,127,29,27,141,32,35,62,11187,11485,2662,6931,11659,3410,4481,3506,238,2775,1846,390,48,19,1,0.001,17
9,8467,7036,10433,15231,6967,9986,58120,170,42,33,180,52,45,94,14111,14422,3313,8669,13220,4301,5636,4418,292,3491,2336,493,71,23,1,0.001,22
10,8594,7018,10581,15471,7012,10061,58737,198,48,34,209,51,40,55,17084,17378,4055,10435,14773,5155,6842,5360,372,4210,2771,571,79,27,1,0.001,16
1,7434,6357,9632,14022,6471,9250,53166,12,0,0,12,1,4,17,2521,2619,668,1655,1456,812,1010,781,62,621,438,86,2,1,1,0,13
2,7645,6500,9750,14377,6517,9294,54083,45,2,0,49,4,1,42,2632,2739,636,1686,2846,850,1053,832,70,660,407,83,8,5,1,0.002,23
3,7753,6543,10100,14527,6551,9478,54952,107,6,2,114,9,10,86,2747,2780,671,1699,4310,782,1125,815,50,673,427,82,25,8,1,0.003,38
4,7773,6781,10204,14697,6692,9638,55785,200,23,5,209,32,12,138,2743,2810,644,1731,5738,850,1136,868,67,731,449,77,36,14,1,0.004,50
5,7897,6824,10170,14998,6752,9875,56516,320,30,9,341,41,21,175,2676,2880,664,1766,7184,878,1119,841,75,705,426,105,47,12,1,0.004,59
6,8131,6892,10386,15120,6908,9820,57257,458,47,23,493,59,42,235,5500,5707,1356,3467,8717,1700,2210,1721,152,1395,921,183,114,38,1,0.006,79
7,8266,7033,10468,15406,6897,10173,58243,597,77,39,628,100,59,259,8406,8635,2083,5323,10221,2592,3367,2634,235,2121,1386,279,197,66,1,0.007,82
8,8305,7007,10619,15445,7170,10053,58599,808,156,59,851,177,89,404,11303,11546,2820,7138,11847,3498,4572,3513,317,2834,1868,349,308,103,1,0.008,138
9,8362,7116,10619,15547,7054,10192,58890,1109,224,89,1177,259,127,540,14212,14487,3509,8937,13377,4400,5754,4417,388,3566,2318,437,465,146,1,0.009,184
10,8429,7127,10773,15759,7227,10162,59477,1417,313,120,1492,356,163,589,17125,17431,4231,10700,14953,5215,6910,5306,467,4293,2820,525,624,202,1,0.01,208
1,7455,6347,9374,13978,6361,9231,52746,5,1,0,9,2,3,14,2586,2673,644,1567,1363,819,1058,793,52,620,425,89,1,0,0,0,5
2,7583,6252,9544,14251,6416,9315,53361,31,2,2,36,3,7,40,2632,2625,657,1703,2802,791,1053,762,69,659,412,92,4,1,1,0,16
3,7529,6419,9669,14214,6617,9480,53928,79,10,5,81,19,12,77,2550,2628,642,1673,4303,806,1002,800,60,648,457,72,23,11,1,0.004,24
4,7737,6529,9886,14533,6701,9567,54953,141,24,6,151,29,10,96,2663,2684,634,1604,5767,844,1106,766,53,608,442,81,29,5,1,0.002,29
5,7917,6637,10135,14929,6686,9614,55918,221,31,15,241,39,20,129,2765,2780,652,1713,7237,820,1113,811,70,684,440,76,35,14,1,0.004,44
6,7963,6826,10280,15110,6792,9772,56743,301,55,30,321,60,43,157,5495,5650,1346,3422,8640,1641,2215,1665,141,1310,838,154,83,32,1,0.005,52
7,8094,6916,10455,15221,6929,9819,57434,409,82,34,430,94,45,183,8279,8566,2017,5192,10173,2450,3308,2577,205,2030,1274,226,136,52,1,0.005,64
8,8224,7057,10513,15416,6967,9974,58151,535,130,45,567,145,63,250,11107,11450,2702,6981,11759,3263,4439,3428,271,2770,1754,297,204,73,1,0.006,79
9,8470,7106,10566,15496,7096,10154,58888,707,195,62,751,226,98,365,14033,14415,3396,8765,13322,4112,5618,4335,330,3458,2237,385,325,118,1,0.007,98
10,8509,7140,10741,15844,7158,10257,59649,870,267,89,933,297,128,394,16976,17364,4129,10598,14925,4973,6847,5213,398,4212,2713,463,423,150,1,0.008,111
1,7391,6399,9597,14036,6461,9033,52917,0,3,1,4,4,5,13,2611,2621,646,1659,1398,810,1038,742,62,650,397,89,5,2,1,0.001,5
2,7616,6469,9600,14349,6329,9392,53755,17,3,2,20,5,3,24,2615,2672,609,1658,2754,765,1031,831,63,675,422,70,10,5,1,0.002,11
3,7793,6534,9913,14516,6648,9427,54831,43,3,5,49,4,7,38,2696,2697,674,1741,4210,836,1036,799,68,682,439,67,9,4,1,0.001,19
4,7965,6719,10094,14592,6615,9705,55690,68,13,10,75,15,12,51,2844,2841,672,1685,5691,839,1136,841,68,700,459,81,16,5,1,0.002,16
5,8002,6801,9834,14588,6847,9528,55600,120,21,10,127,22,15,73,2811,2830,696,1672,7178,822,1136,822,74,656,446,76,27,8,1,0.002,23
6,8122,6577,10264,14920,6726,9671,56280,177,31,15,182,44,22,97,5514,5582,1432,3403,8692,1687,2277,1649,149,1321,897,155,51,19,1,0.003,46
7,8145,6958,10234,14908,6802,9693,56740,257,53,22,274,64,33,148,8362,8549,2090,5135,10202,2505,3468,2539,228,2023,1364,228,96,36,1,0.004,64
8,8211,6830,10216,15020,6865,9661,56803,367,80,26,396,90,34,188,11192,11357,2773,6833,11734,3327,4622,3379,291,2685,1839,321,153,58,1,0.004,72
9,8386,6920,10429,15388,6855,9790,57768,508,112,36,535,124,54,240,14091,14253,3470,8588,13273,4135,5760,4236,356,3397,2311,395,211,80,1,0.005,87
10,8390,7116,10528,15524,6945,10143,58646,677,156,48,707,178,63,292,16981,17269,4163,10389,14793,4978,6917,5131,438,4121,2780,466,294,106,1,0.005,118
1,7430,6341,9538,14027,6377,9275,52988,0,0,1,2,1,2,5,2556,2656,639,1632,1412,791,1014,828,75,656,413,77,0,0,0,0,2
2,7618,6345,9716,14191,6681,9473,54024,0,0,2,1,1,2,3,2637,2645,636,1613,2912,807,1032,854,61,627,478,76,0,0,0,0,1
3,7731,6641,9969,14533,6714,9537,55125,0,0,2,0,0,2,0,2663,2797,639,1688,4332,756,1041,864,68,669,415,75,0,0,0,0,0
4,7937,6791,10252,14904,6811,9731,56426,0,0,2,0,0,2,0,2752,2877,707,1753,5800,862,1115,848,68,717,450,78,0,0,0,0,0
5,8065,6938,10391,15278,6841,9973,57486,0,0,2,0,0,2,0,2737,2864,690,1763,7281,877,1097,816,66,728,430,91,0,0,0,0,0
6,8340,6975,10357,15489,6980,10195,58336,0,0,2,0,0,2,0,5589,5774,1365,3573,8827,1768,2200,1697,132,1426,897,180,0,0,0,0,0
7,8425,6943,10563,15715,7112,10303,59061,0,0,2,0,0,2,0,8525,8675,2053,5447,10411,2688,3377,2518,211,2188,1371,266,0,0,0,0,0
8,8394,7174,10840,15872,7201,10294,59775,0,0,2,0,0,2,0,11405,11652,2787,7300,12040,3581,4531,3398,281,2910,1832,349,0,0,0,0,0
9,8587,7312,10883,15870,7357,10354,60363,0,0,2,0,0,2,0,14364,14674,3535,9056,13648,4452,5714,4340,343,3621,2313,448,0,0,0,0,0
10,8734,7365,11045,16081,7271,10633,61129,0,0,2,0,0,2,0,17442,17734,4319,10888,15245,5313,6942,5250,422,4327,2824,526,0,0,0,0,0
1,7410,6250,9720,14077,6432,9111,53000,6,2,3,10,3,7,20,2530,2552,665,1629,1358,787,1070,775,66,641,442,100,5,1,1,0,6
2,7592,6516,9812,14309,6432,9298,53959,16,4,4,19,6,4,18,2703,2665,666,1640,2679,747,1149,789,76,691,386,83,4,0,1,0,7
3,7762,6572,9882,14601,6591,9473,54881,25,4,4,25,4,4,9,2671,2728,666,1647,4084,793,1077,816,71,640,417,77,3,1,1,0,4
4,7943,6714,10185,14798,6724,9739,56103,31,6,4,32,6,4,9,2773,2789,671,1740,5589,828,1123,838,65,722,454,80,3,0,1,0,5
5,8092,6927,10180,14983,6807,9888,56877,41,8,4,43,8,5,15,2865,2870,653,1762,7089,877,1124,827,61,697,444,75,2,1,1,0,7
6,8218,6894,10585,15097,6994,9809,57597,59,10,5,60,12,8,27,5711,5752,1415,3414,8601,1727,2241,1655,147,1341,867,160,10,7,1,0.001,9
7,8329,7057,10588,15514,6924,10134,58546,81,15,6,86,18,11,41,8529,8694,2149,5180,10160,2567,3353,2531,215,2053,1332,244,21,11,1,0.001,16
8,8484,7108,10773,15600,7147,10228,59340,107,26,6,114,28,9,49,11422,11626,2860,7031,11796,3451,4542,3448,284,2817,1820,322,32,13,1,0.001,18
9,8644,7322,10688,15778,7271,10377,60080,136,32,9,146,35,14,56,14444,14615,3548,8835,13404,4347,5776,4353,348,3516,2285,422,51,21,1,0.001,21
10,8780,7229,10768,16076,7298,10471,60622,171,54,15,184,58,23,88,17491,17666,4282,10686,14970,5294,7021,5298,421,4292,2760,527,79,30,1,0.001,29
1,7457,6341,9654,14097,6352,9300,53201,2,0,1,4,0,2,6,2579,2625,669,1607,1417,841,991,793,76,617,436,76,1,1,1,0,2
2,7629,6508,9754,14336,6569,9314,54110,7,0,2,8,1,2,8,2687,2718,619,1679,2892,792,1074,802,53,689,448,68,2,0,1,0,4
3,7757,6607,9808,14542,6548,9547,54809,13,1,2,13,2,3,9,2656,2639,654,1664,4346,853,1051,774,72,670,437,96,4,2,1,0.001,3
4,8015,6584,10047,14628,6692,9499,55465,21,1,4,25,2,7,18,2832,2724,636,1673,5744,839,1162,833,55,635,417,84,3,0,1,0,7
5,8014,6836,10240,14950,6648,9725,56413,29,1,5,33,4,5,16,2784,2812,685,1742,7209,836,1098,833,68,730,423,79,3,1,1,0,6
6,8187,6875,10126,14962,6860,9896,56906,29,1,6,30,2,7,4,5632,5663,1322,3452,8712,1712,2246,1681,138,1420,892,172,3,1,1,0,1
7,8270,6853,10309,15177,6925,9888,57422,29,1,6,30,2,6,2,8482,8544,2032,5253,10261,2532,3388,2524,202,2148,1333,262,4,1,1,0,1
8,8269,6962,10440,15369,6982,10228,58250,29,1,6,29,1,6,0,11394,11427,2703,6995,11755,3441,4534,3460,273,2870,1776,343,4,1,1,0,0
9,8409,6993,10535,15614,7141,10166,58858,29,1,6,29,1,6,0,14359,14360,3366,8858,13335,4288,5675,4335,349,3602,2270,428,4,1,1,0,0
10,8449,7203,10714,15875,7228,10340,59809,29,1,6,29,1,6,0,17351,17439,4050,10774,14935,5181,6857,5256,420,4339,2751,506,4,1,1,0,0
1,7464,6380,9518,14003,6404,9075,52844,1,0,2,2,1,2,5,2624,2612,616,1575,1428,777,1061,760,54,631,427,73,1,0,0,0,1
2,7621,6408,9552,14261,6405,9438,53685,1,0,3,2,0,4,3,2649,2626,637,1603,2783,808,1067,744,64,648,392,76,0,0,0,0,1
3,7822,6515,9892,14486,6638,9470,54823,1,0,3,1,0,3,0,2671,2709,633,1679,4186,842,1115,789,57,685,406,96,0,0,0,0,0
4,7949,6727,10068,14621,6605,9609,55579,1,0,3,1,0,3,0,2815,2867,641,1678,5677,778,1112,854,63,677,455,72,0,0,0,0,0
5,7964,6787,10066,14773,6840,9655,56085,1,0,3,1,0,3,0,2756,2817,651,1684,7167,798,1096,849,67,669,434,91,0,0,0,0,0
6,8108,6865,10191,14974,6834,9739,56711,1,0,3,1,0,3,0,5533,5671,1307,3366,8658,1633,2204,1675,136,1340,892,165,0,0,0,0,0
7,8286,6918,10390,15099,6859,9846,57398,1,0,3,1,0,3,0,8377,8577,2009,5168,10129,2509,3380,2538,193,2067,1339,263,0,0,0,0,0
8,8446,6973,10462,15218,6907,9866,57872,1,0,3,1,0,3,0,11388,11349,2700,6933,11640,3379,4639,3361,271,2771,1822,339,0,0,0,0,0
9,8519,7153,10428,15296,6901,10067,58364,1,0,3,1,0,3,0,14355,14303,3411,8667,13184,4239,5808,4217,338,3454,2306,415,0,0,0,0,0
10,8583,7034,10582,15485,7099,10146,58929,1,0,3,1,0,3,0,17285,17255,4098,10567,14710,5087,6982,5125,419,4236,2769,501,0,0,0,0,0
1,7422,6401,9678,14016,6410,9066,52993,10,2,0,15,5,3,23,2564,2613,677,1583,1426,756,1008,759,71,626,441,85,4,3,1,0.001,6
2,7667,6518,9706,14318,6408,9224,53841,34,3,2,39,5,4,36,2739,2756,652,1671,2850,815,1088,853,57,671,444,75,11,2,1,0.001,13
3,7713,6546,9898,14465,6516,9427,54565,76,4,3,79,5,9,54,2672,2749,680,1659,4340,804,1077,858,61,683,465,76,12,5,1,0.002,24
4,7788,6735,10003,14602,6690,9865,55683,116,8,6,122,11,12,62,2717,2864,639,1648,5863,854,1074,866,72,654,429,82,14,3,1,0.001,28
5,7986,6747,10093,14895,6977,9694,56392,172,18,11,188,25,22,105,2792,2804,682,1721,7391,825,1153,858,69,685,450,79,27,13,1,0.004,41
6,8122,6830,10333,15282,6893,10024,57484,254,31,19,270,40,29,138,5566,5675,1389,3468,8908,1661,2266,1723,141,1341,881,136,68,28,1,0.004,52
7,8245,6927,10555,15337,7072,10051,58187,378,54,26,397,59,40,192,8446,8621,2064,5307,10501,2576,3419,2618,215,2108,1351,221,121,46,1,0.005,77
8,8235,7213,10569,15524,7048,10225,58814,533,81,37,557,97,59,255,11253,11596,2744,7176,12075,3460,4547,3549,282,2829,1823,295,192,76,1,0.006,80
9,8515,7200,10761,15699,7136,10274,59585,743,140,54,779,170,86,384,14290,14648,3444,8979,13634,4341,5788,4475,351,3534,2293,380,290,114,1,0.007,113
10,8428,7298,10674,15824,7257,10385,59866,989,215,79,1050,240,122,475,17226,17630,4169,10737,15228,5242,6985,5436,440,4250,2770,483,420,163,1,0.008,141
1,7389,6374,9542,14060,6436,9079,52880,14,4,0,16,6,3,25,2598,2653,638,1613,1467,762,1068,804,67,651,474,77,5,1,1,0,11
2,7538,6441,9626,14283,6416,9225,53529,38,4,0,40,5,3,30,2572,2643,668,1617,2869,789,1026,761,75,648,423,73,7,5,1,0.002,12
3,7767,6464,9820,14405,6462,9282,54200,60,5,0,62,9,1,30,2728,2755,672,1673,4299,809,1152,818,58,669,386,65,8,1,1,0,11
4,7757,6571,9886,14437,6563,9530,54744,85,10,1,90,11,5,41,2723,2719,688,1658,5769,806,1061,781,69,650,445,94,14,6,1,0.002,16
5,7882,6591,10066,14707,6737,9606,55589,122,17,1,124,23,6,57,2764,2699,662,1704,7264,829,1156,796,71,673,469,73,20,11,1,0.003,24
6,7981,6752,10232,14878,6747,9648,56238,189,26,4,203,34,13,110,5457,5501,1346,3465,8728,1669,2284,1620,142,1358,887,165,57,23,1,0.004,36
7,8161,7010,10108,14974,6819,9831,56903,277,46,12,297,55,20,153,8346,8398,2008,5178,10264,2504,3456,2459,218,2046,1370,259,104,39,1,0.004,60
8,8337,6800,10395,15161,6960,9856,57509,431,73,29,460,81,44,250,11261,11237,2676,6868,11851,3334,4654,3337,281,2735,1852,343,187,71,1,0.005,93
9,8259,6983,10516,15286,6953,10064,58061,606,99,39,629,117,59,272,14124,14117,3383,8592,13415,4188,5843,4188,350,3450,2301,440,283,107,1,0.006,104
10,8363,7107,10566,15429,7072,10036,58573,758,145,55,800,163,76,295,17009,17134,4113,10421,14926,5106,6946,5119,427,4176,2769,538,360,132,1,0.007,111
1,7457,6358,9633,14024,6466,9156,53094,2,2,1,5,2,2,9,2659,2666,641,1607,1430,770,1099,805,61,629,411,64,1,0,0,0,6
2,7515,6494,9767,14227,6447,9343,53793,12,2,2,15,3,4,17,2649,2661,678,1678,2859,825,1040,820,71,650,430,77,5,1,1,0,5
3,7663,6551,9817,14376,6605,9353,54365,21,4,4,23,7,5,19,2684,2715,657,1689,4383,817,1103,822,60,671,500,87,5,4,1,0.001,7
4,7868,6576,9989,14579,6563,9434,55009,42,6,9,55,8,13,47,2727,2729,702,1743,5788,828,1101,852,64,663,407,105,14,6,1,0.002,15
5,8029,6708,10154,14764,6628,9332,55615,74,16,12,86,23,16,68,2772,2822,678,1691,7203,845,1095,833,70,661,402,87,16,6,1,0.002,24
6,8036,6874,10075,14802,6519,9613,55919,123,30,22,144,37,31,110,5545,5734,1330,3388,8688,1714,2185,1711,130,1354,829,172,43,15,1,0.002,35
7,8133,6812,10015,14782,6749,9597,56088,211,49,32,232,57,43,157,8261,8573,1998,5043,10103,2519,3252,2580,196,2022,1279,249,89,33,1,0.003,54
8,8326,6782,10188,15013,6777,9892,56978,321,72,39,347,80,52,187,11235,11408,2662,6685,11680,3296,4426,3423,269,2694,1741,316,144,55,1,0.004,66
9,8235,6832,10261,14987,7024,9903,57242,439,106,54,472,118,69,227,14051,14185,3347,8467,13253,4131,5549,4270,335,3401,2227,398,208,82,1,0.005,86
10,8376,6951,10426,15168,7017,9929,57867,601,147,66,632,168,89,290,16942,17071,4092,10285,14844,5005,6716,5118,414,4144,2704,489,287,117,1,0.006,114
1,7451,6376,9524,14047,6492,9051,52941,6,1,0,8,2,0,10,2575,2665,632,1644,1441,749,993,822,54,658,468,79,0,0,0,0,9
2,7610,6495,9681,14348,6479,9345,53958,23,1,3,27,2,4,26,2660,2663,647,1635,2868,781,1071,784,57,682,432,87,7,2,1,0.001,10
3,7758,6503,9946,14628,6631,9514,54980,33,1,3,37,3,4,17,2655,2706,662,1682,4398,800,1038,832,62,670,446,80,3,2,1,0.001,9
4,7865,6738,10029,14789,6744,9597,55762,40,3,6,46,3,10,22,2675,2767,670,1749,5898,825,1086,849,81,700,436,70,3,0,1,0,6
5,8155,6759,10300,14935,6755,9693,56597,63,4,9,71,7,15,44,2818,2774,633,1716,7443,845,1122,830,68,712,479,77,6,3,1,0.001,16
6,8250,6984,10224,14949,6841,9908,57156,97,17,11,104,25,19,72,5687,5618,1300,3463,8939,1705,2256,1676,133,1426,942,155,23,9,1,0.001,23
7,8406,6922,10367,15128,7009,9877,57709,146,27,13,155,34,19,83,8617,8490,1985,5177,10487,2562,3442,2534,214,2105,1437,246,43,17,1,0.002,34
8,8402,7019,10519,15360,6948,10173,58421,209,47,17,224,53,21,112,11507,11388,2710,6994,12050,3414,4621,3418,288,2851,1898,339,72,26,1,0.002,43
9,8511,7039,10651,15555,7145,10041,58942,287,67,21,311,71,29,138,14435,14294,3423,8815,13605,4290,5790,4235,373,3574,2361,420,118,47,1,0.003,46
10,8566,7141,10727,15799,7077,10384,59694,385,89,31,409,99,45,178,17343,17279,4198,10602,15157,5212,6968,5086,442,4294,2827,506,165,65,1,0.003,58
1,7487,6381,9468,14045,6407,9307,53095,1,0,0,3,0,2,5,2577,2629,643,1636,1337,801,1044,786,59,674,384,81,0,0,0,0,3
2,7627,6389,9857,14378,6599,9363,54213,1,0,0,1,0,0,0,2591,2756,706,1652,2774,811,1018,830,66,656,443,70,0,0,0,0,0
3,7708,6622,10148,14580,6651,9554,55263,1,0,0,1,0,0,0,2609,2801,702,1708,4203,797,1023,798,76,683,431,79,0,0,0,0,0
4,7946,6801,10242,14913,6729,9719,56350,1,0,0,1,0,0,0,2783,2831,653,1759,5675,837,1162,851,72,692,441,81,0,0,0,0,0
5,8040,6947,10371,15090,6879,9849,57176,1,0,0,1,0,0,0,2765,2921,691,1710,7234,815,1136,873,74,697,437,83,0,0,0,0,0
6,8272,6939,10463,15148,6948,9913,57683,1,0,0,1,0,0,0,5646,5804,1403,3532,8761,1639,2252,1745,135,1408,877,162,0,0,0,0,0
7,8361,6947,10403,15384,6991,9965,58051,1,0,0,1,0,0,0,8552,8736,2107,5275,10291,2455,3407,2648,195,2102,1317,240,0,0,0,0,0
8,8353,7057,10448,15491,7094,10197,58640,1,0,0,1,0,0,0,11477,11669,2787,7088,11885,3317,4587,3611,251,2848,1779,324,0,0,0,0,0
9,8463,7085,10633,15505,7231,10191,59108,1,0,0,1,0,0,0,14459,14636,3521,8914,13479,4194,5779,4516,330,3563,2246,404,0,0,0,0,0
10,8467,7169,10562,15702,7186,10438,59524,1,0,0,1,0,0,0,17371,17615,4203,10737,15067,5135,6963,5447,402,4303,2733,502,0,0,0,0,0
1,7404,6321,9645,13960,6405,9131,52866,2,4,3,5,5,6,16,2563,2649,666,1552,1436,814,1027,777,70,638,494,87,2,1,1,0,5
2,7547,6472,9604,14313,6423,9512,53871,20,11,4,22,15,6,34,2707,2711,661,1596,2910,802,1125,819,70,604,435,75,9,6,1,0.002,11
3,7587,6440,9681,14329,6737,9444,54218,66,14,8,74,16,14,69,2580,2625,628,1702,4375,813,987,789,65,666,398,71,20,6,1,0.002,18
4,7830,6609,9824,14567,6603,9612,55045,135,30,14,149,34,26,121,2770,2795,657,1633,5803,802,1122,854,72,613,448,93,39,15,1,0.005,30
5,7898,6612,10115,14908,6771,9641,55945,219,40,20,235,54,29,139,2705,2657,697,1687,7276,897,1082,819,65,684,438,96,41,12,1,0.004,37
6,8068,6810,10302,15057,6775,9895,56907,337,62,31,370,72,52,215,5513,5531,1352,3428,8727,1779,2230,1690,138,1400,876,185,99,34,1,0.005,44
7,8118,6969,10341,15232,6941,9971,57572,506,120,58,552,138,77,337,8293,8417,2092,5166,10218,2668,3350,2547,206,2098,1302,278,195,76,1,0.008,70
8,8324,6890,10588,15392,7070,10011,58275,752,194,81,802,222,111,451,11187,11350,2789,6904,11797,3569,4532,3443,278,2763,1788,365,327,119,1,0.009,108
9,8253,7249,10653,15692,7050,10096,58993,1015,268,111,1078,296,153,500,14043,14403,3465,8712,13343,4417,5669,4344,338,3448,2249,452,450,162,1,0.01,127
10,8409,7182,10917,15898,7091,10421,59918,1275,376,146,1340,418,192,556,16969,17442,4194,10544,14956,5291,6848,5214,403,4171,2723,537,625,216,1,0.011,133
1,7461,6361,9665,14074,6410,9077,53048,3,1,2,6,1,3,10,2626,2664,601,1602,1447,807,1045,785,58,643,440,64,3,1,1,0,3
2,7545,6562,9633,14317,6352,9326,53735,3,6,4,4,6,5,9,2630,2715,642,1591,2877,755,1027,796,65,651,425,64,1,0,1,0,6
3,7726,6480,9933,14440,6655,9520,54754,33,6,5,39,10,6,42,2737,2698,734,1724,4319,816,1100,803,84,697,399,67,10,4,1,0.001,16
4,7700,6649,9988,14664,6710,9555,55266,55,21,11,64,23,22,65,2733,2763,671,1706,5836,857,1096,823,78,701,464,97,21,8,1,0.002,16
5,7808,6678,9913,14720,6758,9670,55547,106,28,14,113,36,20,82,2705,2804,676,1670,7292,803,1089,837,66,677,433,70,18,7,1,0.002,25
6,7934,6648,10437,15019,6828,9634,56500,198,34,18,211,39,29,131,5407,5603,1394,3396,8769,1658,2214,1654,147,1342,872,155,53,20,1,0.003,38
7,8017,7037,10587,15249,6784,9818,57492,345,55,27,372,72,45,239,8153,8597,2120,5180,10252,2490,3274,2579,219,2038,1309,229,118,43,1,0.004,55
8,8201,7085,10522,15211,6937,9871,57827,543,113,48,579,135,68,355,10954,11538,2818,6910,11824,3304,4344,3465,282,2740,1785,318,215,79,1,0.006,76
9,8391,7138,10456,15369,7012,10029,58395,791,187,58,839,213,90,438,13895,14555,3506,8680,13372,4096,5537,4378,355,3439,2232,394,344,131,1,0.008,105
10,8466,7076,10782,15636,7147,10309,59416,1129,262,77,1192,290,115,561,16871,17511,4231,10423,14906,5013,6712,5292,434,4133,2688,494,516,195,1,0.01,131
1,7394,6407,9367,14043,6439,9198,52848,0,5,5,4,6,10,20,2564,2674,627,1662,1385,797,1025,798,60,681,399,66,3,0,0,0,7
2,7592,6338,9695,14253,6476,9457,53811,8,7,7,12,10,7,19,2614,2600,628,1657,2824,824,1033,770,50,683,424,85,2,0,0,0,9
3,7701,6595,9818,14460,6626,9333,54533,25,13,8,32,15,10,35,2625,2783,647,1616,4242,804,1029,860,65,668,435,81,12,2,1,0.001,16
4,7934,6583,9915,14690,6485,9731,55338,51,15,13,56,19,17,46,2799,2722,704,1722,5664,803,1117,776,61,683,434,78,12,4,1,0.001,13
5,7986,6646,10038,14703,6913,9601,55887,91,35,17,100,38,25,84,2789,2738,636,1681,7186,807,1079,828,76,656,452,86,21,8,1,0.003,22
6,8084,6789,10336,15205,6783,10005,57202,174,48,21,186,55,30,128,5626,5532,1329,3434,8662,1638,2248,1656,157,1356,906,163,59,21,1,0.003,38
7,8175,6906,10274,15329,7082,10131,57897,266,64,30,285,75,44,161,8416,8393,2010,5309,10228,2495,3366,2516,231,2113,1411,248,97,40,1,0.004,47
8,8338,6877,10546,15358,7192,9964,58275,372,102,37,399,115,51,205,11202,11269,2688,7116,11823,3333,4449,3395,313,2832,1862,328,155,63,1,0.005,56
9,8415,7049,10411,15465,7031,10240,58611,512,142,46,543,152,61,245,14092,14143,3353,8900,13380,4225,5639,4219,365,3525,2314,410,229,85,1,0.005,65
10,8587,7077,10665,15477,7206,10032,59044,695,183,55,723,201,72,296,17121,17093,4034,10707,15028,5111,6865,5122,426,4250,2791,501,320,119,1,0.006,87
1,7458,6365,9421,13966,6371,9177,52758,5,1,1,8,1,2,11,2573,2626,616,1656,1433,784,1009,774,57,650,421,78,3,1,1,0,4
2,7636,6341,9658,14159,6558,9304,53656,5,2,1,6,3,2,4,2581,2697,629,1610,2844,810,1061,800,62,632,399,89,1,0,1,0,3
3,7684,6498,9945,14260,6612,9444,54443,7,2,1,7,2,1,2,2594,2692,676,1629,4295,818,1001,846,64,645,460,86,0,0,1,0,2
4,7860,6652,9894,14560,6624,9308,54898,14,3,1,14,3,2,9,2775,2807,696,1682,5812,794,1095,824,58,657,470,79,3,0,1,0,4
5,7941,6693,9993,14676,6577,9648,55528,25,3,1,26,3,1,12,2836,2731,677,1626,7211,832,1167,815,56,654,449,81,4,1,1,0,5
6,8017,6728,10101,14833,6894,9575,56148,43,8,2,46,8,4,29,5651,5525,1329,3358,8763,1702,2270,1654,107,1376,912,166,15,6,1,0.001,13
7,8069,6917,10298,15093,6700,9876,56953,75,13,3,81,16,8,52,8457,8429,2038,5161,10219,2565,3414,2549,180,2104,1367,264,35,14,1,0.001,27
8,8227,6965,10405,15122,6883,9948,57550,121,24,9,129,31,14,83,11215,11326,2729,6835,11734,3389,4478,3368,256,2775,1811,370,56,26,1,0.002,32
9,8460,6973,10556,15320,7042,10016,58367,193,46,12,214,52,24,136,14225,14247,3423,8639,13188,4284,5687,4234,327,3501,2250,476,96,42,1,0.003,55
10,8394,7087,10670,15597,7090,10274,59112,298,62,33,320,75,44,188,17125,17223,4168,10382,14764,5120,6790,5121,397,4165,2751,559,141,59,1,0.003,75
1,7459,6367,9442,13999,6384,9155,52806,0,0,1,2,0,1,3,2597,2720,604,1663,1356,818,1056,846,61,642,381,79,0,0,0,0,2
2,7553,6392,9641,14170,6381,9471,53608,0,0,1,0,0,1,0,2627,2701,624,1646,2756,805,1097,836,64,665,410,83,0,0,0,0,0
3,7624,6531,9662,14202,6666,9368,54053,0,0,1,0,0,1,0,2702,2775,638,1689,4221,803,1084,798,63,708,456,90,0,0,0,0,0
4,7672,6486,9804,14406,6646,9476,54490,0,0,1,0,0,1,0,2688,2723,654,1720,5621,803,1108,858,59,702,401,79,0,0,0,0,0
5,7760,6570,9939,14683,6704,9561,55217,0,0,1,0,0,1,0,2707,2722,660,1777,7072,811,1104,819,65,717,434,79,0,0,0,0,0
