Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea
8,8457,7040,10567,15530,7085,10146,58825,0,0,0,0,0,0,0,11390,11484,2693,6972,11806,3508,4566,3477,271,2798,1731,353,0,0,0,0,0
9,8480,7129,10569,15704,7119,10115,59116,0,0,0,0,0,0,0,14223,14456,3386,8824,13336,4352,5716,4352,343,3513,2182,446,0,0,0,0,0
10,8661,7113,10826,15889,7202,10426,60117,0,0,0,0,0,0,0,17230,17361,4105,10601,14936,5248,6922,5270,418,4222,2684,544,0,0,0,0,0
1,7477,6389,9563,14033,6414,9265,53141,0,0,2,2,0,2,4,2537,2666,642,1685,1456,780,967,798,75,671,405,77,0,0,0,0,2
2,7646,6464,9612,14179,6528,9314,53743,0,0,2,0,0,2,0,2650,2736,631,1671,2902,834,1036,791,54,642,452,87,0,0,0,0,0
3,7790,6451,9962,14463,6529,9489,54684,0,0,2,0,0,2,0,2704,2619,612,1695,4298,771,1099,794,66,678,403,89,0,0,0,0,0
4,7905,6870,9960,14607,6703,9590,55635,0,0,2,0,0,2,0,2727,2880,652,1734,5762,876,1092,844,65,673,421,87,0,0,0,0,0
5,8157,6701,10094,14827,6744,9795,56318,0,0,2,0,0,2,0,2828,2767,628,1722,7192,865,1157,786,53,670,385,80,0,0,0,0,0
6,8202,6824,10436,15126,6855,9893,57336,0,0,2,0,0,2,0,5749,5596,1337,3451,8700,1733,2322,1628,114,1360,819,170,0,0,0,0,0
7,8212,6945,10354,15403,6939,9968,57821,0,0,2,0,0,2,0,8599,8568,1988,5219,10205,2533,3498,2487,166,2080,1289,237,0,0,0,0,0
8,8260,6996,10617,15616,7041,10198,58728,0,0,2,0,0,2,0,11412,11564,2684,7110,11727,3403,4612,3405,228,2857,1740,331,0,0,0,0,0
9,8448,7140,10614,15669,7199,10356,59426,0,0,2,0,0,2,0,14319,14558,3410,8937,13299,4287,5781,4294,305,3600,2203,430,0,0,0,0,0
10,8535,7109,10945,15950,7280,10367,60186,0,0,2,0,0,2,0,17256,17592,4139,10773,14905,5218,6928,5264,384,4327,2704,512,0,0,0,0,0
1,7460,6343,9436,14047,6445,9156,52887,13,2,2,14,3,4,21,2559,2640,622,1663,1383,804,1054,811,64,648,439,64,6,3,1,0.001,9
2,7673,6426,9644,14288,6437,9322,53790,30,8,4,36,10,7,36,2602,2634,603,1708,2753,831,1044,774,62,683,392,81,9,3,1,0.001,17
3,7840,6586,9828,14587,6483,9480,54804,56,14,7,63,18,9,48,2700,2746,629,1706,4183,822,1084,775,69,713,424,90,20,9,1,0.003,17
4,7957,6660,9844,14669,6657,9537,55324,97,27,13,107,33,16,79,2723,2733,670,1756,5693,818,1090,822,68,685,464,80,19,7,1,0.002,33
5,8143,6675,10034,14718,6743,9475,55788,159,37,23,176,46,30,115,2838,2716,641,1701,7165,836,1156,814,78,700,473,84,32,11,1,0.003,37
6,8182,6758,10003,14800,6748,9931,56422,217,47,34,235,59,40,115,5635,5610,1323,3463,8664,1676,2287,1717,141,1391,938,175,63,21,1,0.003,43
7,8172,6686,10317,15000,7048,9888,57111,303,66,38,325,74,49,150,8474,8388,2021,5163,10269,2538,3413,2540,212,2072,1445,246,107,36,1,0.004,52
8,8123,6994,10607,15358,6939,9997,58018,388,83,44,405,89,55,142,11271,11217,2715,6959,11841,3341,4528,3366,286,2755,1949,324,147,52,1,0.004,50
9,8386,7163,10565,15450,7022,10034,58620,487,127,49,506,147,65,203,14192,14218,3428,8746,13377,4248,5704,4254,356,3433,2379,413,205,71,1,0.004,80
10,8534,7158,10474,15642,6948,10220,58976,662,156,60,696,174,86,293,17151,17274,4091,10561,14910,5133,6840,5147,419,4166,2840,504,282,102,1,0.005,105
1,7391,6376,9603,13978,6430,9211,52989,8,1,1,12,1,2,15,2526,2673,637,1585,1446,826,1028,827,64,598,411,75,7,5,1,0.002,7
2,7565,6444,9562,14123,6378,9342,53414,15,2,2,18,3,4,15,2599,2649,630,1602,2838,799,1098,798,57,641,416,79,2,1,1,0,8
3,7799,6419,9639,14200,6616,9285,53958,36,3,4,36,4,6,27,2688,2614,629,1651,4259,795,1061,784,70,664,432,76,7,1,1,0,13
4,7878,6479,9905,14613,6560,9674,55109,64,8,4,66,10,7,40,2722,2686,686,1710,5684,779,1125,790,86,708,418,79,13,5,1,0.002,17
5,7943,6686,10116,14781,6830,9582,55938,110,15,4,117,18,6,65,2727,2760,662,1705,7109,879,1070,829,77,734,429,88,17,8,1,0.002,24
6,8077,6829,10443,15212,6732,9910,57203,188,22,8,197,27,15,110,5557,5605,1363,3460,8601,1779,2200,1672,153,1447,860,176,46,22,1,0.003,38
7,8161,7009,10535,15167,7031,9975,57878,287,44,13,299,55,24,160,8378,8542,2074,5203,10168,2622,3325,2565,227,2113,1342,265,90,36,1,0.004,52
8,8335,7094,10420,15350,7011,10123,58333,396,71,20,418,90,33,197,11268,11515,2761,7040,11668,3494,4504,3439,288,2854,1789,348,157,62,1,0.005,64
9,8446,7026,10771,15666,7082,10078,59069,507,100,41,545,112,66,236,14214,14439,3451,8883,13207,4326,5674,4345,359,3569,2253,443,207,77,1,0.005,66
10,8490,7275,10624,15663,7119,10300,59471,633,155,54,676,170,79,277,17155,17492,4180,10683,14776,5194,6849,5258,427,4266,2708,537,277,99,1,0.005,85
1,7415,6401,9593,13988,6366,9105,52868,4,0,1,5,0,2,7,2527,2675,653,1707,1411,813,975,856,53,670,429,87,1,0,0,0,4
2,7605,6477,9368,14143,6436,9272,53301,4,0,1,4,0,1,0,2559,2661,615,1608,2832,796,1024,826,60,626,441,100,0,0,0,0,0
3,7854,6283,9800,14261,6544,9377,54119,4,0,1,4,0,1,0,2751,2584,629,1589,4183,800,1066,755,49,662,398,74,0,0,0,0,0
4,7817,6594,9765,14471,6646,9563,54856,4,0,1,4,0,1,0,2690,2755,639,1643,5641,831,1061,858,71,623,419,89,0,0,0,0,0
5,7959,6540,10118,14700,6775,9675,55767,4,0,1,4,0,1,0,2820,2736,709,1701,7080,846,1118,835,65,699,430,96,0,0,0,0,0
6,7965,6787,10238,15003,6858,9962,56813,4,0,1,4,0,1,0,5497,5575,1396,3373,8640,1676,2206,1645,131,1368,891,161,0,0,0,0,0
7,8180,6891,10429,15194,7057,9886,57637,4,0,1,4,0,1,0,8347,8504,2102,5199,10183,2519,3390,2519,192,2074,1318,234,0,0,0,0,0
8,8205,6928,10757,15415,6985,10122,58412,4,0,1,4,0,1,0,11132,11338,2823,7039,11740,3393,4520,3443,262,2789,1779,338,0,0,0,0,0
9,8412,7277,10502,15527,7156,10218,59092,4,0,1,4,0,1,0,14052,14326,3538,8888,13361,4243,5712,4292,338,3534,2279,404,0,0,0,0,0
10,8637,7137,10695,15636,7187,10189,59481,4,0,1,4,0,1,0,16943,17312,4233,10675,14959,5149,6869,5229,423,4266,2778,497,0,0,0,0,0
1,7422,6343,9518,14009,6389,9117,52798,0,0,3,2,0,4,6,2558,2609,648,1630,1354,795,1029,815,73,684,409,73,0,0,0,0,3
2,7614,6404,9890,14387,6461,9362,54118,0,1,4,1,1,4,3,2647,2690,672,1657,2814,788,1062,797,62,701,423,84,0,0,0,0,2
3,7761,6686,9984,14530,6590,9362,54913,10,2,4,12,2,4,13,2691,2773,646,1721,4249,803,1100,831,84,679,424,65,4,1,1,0,5
4,7940,6760,10053,14698,6590,9527,55568,19,2,4,20,2,4,10,2739,2886,677,1728,5741,847,1077,906,82,641,432,78,2,0,1,0,7
5,8049,6726,10168,14778,6646,9562,55929,26,2,4,27,2,5,9,2803,2818,659,1743,7156,838,1145,864,71,656,422,87,1,0,1,0,5
6,8108,6860,10194,14773,6717,9925,56577,35,7,4,36,9,6,19,5638,5643,1344,3441,8569,1684,2243,1705,132,1325,845,181,7,1,1,0,8
7,8289,6828,10373,15006,6976,9718,57190,51,13,4,52,14,4,24,8500,8475,2047,5193,10084,2529,3403,2538,212,2028,1281,267,15,2,1,0,9
8,8297,6973,10270,15223,6891,10087,57741,79,13,4,82,13,5,32,11347,11389,2704,6993,11613,3423,4585,3423,288,2772,1781,348,26,7,1,0.001,13
9,8415,6900,10330,15331,7139,10093,58208,101,14,4,101,14,5,24,14232,14319,3377,8787,13150,4300,5730,4297,357,3500,2222,430,36,11,1,0.001,9
10,8391,6989,10629,15748,7101,10252,59110,114,19,4,117,21,5,24,17175,17215,4094,10629,14681,5193,6889,5209,429,4208,2677,518,40,13,1,0.001,15
1,7473,6371,9364,13860,6447,9180,52695,5,1,0,7,2,0,9,2527,2676,622,1589,1460,763,1006,788,53,630,436,72,0,0,0,0,8
2,7623,6243,9555,14180,6547,9417,53565,21,1,2,24,2,2,22,2609,2588,630,1628,2927,806,1049,784,62,635,441,87,4,0,0,0,11
3,7692,6504,9713,14520,6695,9651,54775,35,5,2,37,5,3,21,2678,2638,726,1693,4337,827,1040,759,77,716,419,77,6,2,1,0.001,9
4,7899,6513,10131,14680,6820,9654,55697,66,5,2,67,6,3,34,2766,2702,667,1724,5857,824,1101,840,69,711,444,82,14,5,1,0.002,14
5,7871,6748,10105,14949,6857,9909,56439,86,7,3,91,11,5,34,2722,2830,675,1692,7375,829,1105,865,70,680,469,82,9,3,1,0.001,16
6,8019,6874,10272,15157,7106,9933,57361,111,14,8,117,17,14,52,5454,5669,1381,3464,8977,1685,2195,1693,144,1424,938,176,24,7,1,0.001,25
7,8246,6899,10588,15293,7029,10000,58055,167,21,11,176,24,15,82,8289,8479,2064,5278,10539,2622,3361,2534,210,2154,1407,269,45,17,1,0.002,39
8,8370,7118,10495,15401,7030,10071,58485,226,34,16,241,42,22,106,11183,11461,2756,7074,12155,3496,4545,3422,290,2857,1901,346,73,30,1,0.002,42
9,8576,7123,10571,15589,7074,10448,59381,298,68,20,322,76,39,161,14215,14475,3429,8792,13716,4326,5788,4371,362,3569,2368,437,129,54,1,0.003,49
10,8508,7195,10733,15844,7416,10336,60032,402,95,30,427,110,46,197,17246,17528,4131,10658,15329,5198,7044,5295,438,4344,2862,520,184,77,1,0.004,78
1,7454,6387,9535,13989,6423,9295,53083,5,0,0,5,0,0,5,2577,2632,594,1658,1377,821,1012,809,65,604,442,85,2,0,0,0,1
2,7669,6420,9774,14232,6539,9317,53951,11,0,0,11,0,0,6,2544,2636,676,1628,2815,799,1056,821,70,666,449,80,2,2,1,0.001,2
3,7924,6584,9819,14501,6608,9475,54911,21,1,0,22,1,0,12,2696,2745,679,1724,4240,827,1090,818,64,703,454,76,4,1,1,0,7
4,8013,6582,10065,14694,6614,9635,55603,33,1,1,37,1,1,17,2835,2753,671,1688,5712,829,1142,861,59,663,436,95,5,1,1,0,8
5,8040,6783,10093,14921,6808,9651,56296,49,12,5,53,13,5,36,2849,2786,708,1803,7212,792,1105,823,58,706,467,74,13,4,1,0.001,14
6,8161,6815,10187,15103,6817,9842,56925,85,30,6,93,31,8,66,5633,5605,1371,3549,8712,1584,2211,1670,123,1373,880,154,38,14,1,0.002,30
7,8264,7006,10552,15359,7017,9988,58186,138,40,11,152,43,22,96,8531,8537,2109,5370,10241,2441,3327,2573,190,2100,1339,248,63,22,1,0.002,38
8,8326,7127,10572,15587,7036,10189,58837,199,60,15,213,68,27,119,11434,11509,2808,7142,11850,3254,4483,3475,257,2806,1806,330,92,33,1,0.003,51
9,8467,7188,10846,15815,7225,10223,59764,322,86,20,347,97,37,207,14368,14513,3514,8981,13463,4121,5666,4385,328,3542,2320,407,148,48,1,0.003,76
10,8540,7323,10807,16088,7251,10624,60633,498,119,38,530,147,68,317,17305,17563,4222,10868,15025,5120,6855,5281,419,4264,2774,493,236,71,1,0.004,115
1,7477,6340,9427,13929,6367,9059,52599,14,1,0,15,1,1,17,2565,2619,628,1606,1402,758,985,783,59,624,407,76,6,4,1,0.001,7
2,7655,6306,9882,14141,6364,9116,53464,51,2,0,56,3,3,47,2593,2669,673,1646,2830,786,1031,776,69,656,407,86,9,5,1,0.002,21
3,7669,6661,9588,14071,6427,9202,53618,101,8,6,116,14,11,88,2663,2776,659,1690,4249,839,1088,807,69,663,420,92,23,7,1,0.002,27
4,7925,6487,9714,14310,6497,9333,54266,170,23,20,189,33,29,136,2774,2651,653,1728,5642,804,1094,846,59,698,425,86,25,7,1,0.002,54
5,7936,6538,9814,14521,6563,9731,55103,269,49,35,291,60,50,188,2738,2719,677,1737,7114,852,1088,835,82,713,446,75,44,16,1,0.005,71
6,7930,6558,9907,14433,6853,9444,55125,429,79,48,466,100,69,282,5529,5511,1343,3394,8685,1657,2231,1677,152,1406,930,154,127,41,1,0.006,111
7,7867,6649,10154,14846,6639,9651,55806,648,128,71,706,153,103,406,8269,8291,1944,5137,10192,2476,3310,2500,202,2103,1384,241,229,71,1,0.007,149
8,7945,6883,10152,14726,6779,9523,56008,942,207,97,1009,244,131,537,11006,11170,2620,6842,11699,3280,4424,3339,276,2795,1867,332,363,118,1,0.009,208
9,8093,6896,10239,14859,6765,9795,56647,1428,292,126,1521,337,184,796,13789,13987,3306,8548,13196,4117,5535,4192,348,3504,2306,406,584,197,1,0.012,284
10,8195,6966,10185,15044,6926,9831,57147,1995,375,184,2121,438,265,978,16574,16898,4008,10283,14708,4915,6656,5036,426,4191,2777,478,868,290,1,0.015,341
1,7458,6379,9385,13981,6390,9305,52898,6,1,2,8,2,3,13,2671,2660,594,1621,1400,809,1046,780,64,629,436,83,3,1,1,0,3
2,7556,6329,9670,14208,6534,9423,53720,17,1,3,21,1,4,17,2612,2669,599,1646,2858,787,1078,778,61,618,453,88,4,2,1,0.001,7
3,7635,6559,9759,14339,6657,9455,54404,28,6,7,31,9,10,29,2677,2719,640,1723,4337,780,1065,811,82,703,436,76,6,2,1,0.001,9
4,7771,6696,9905,14598,6749,9459,55178,45,11,10,48,12,13,32,2678,2805,676,1657,5809,825,1027,857,77,683,455,87,9,3,1,0.001,13
5,8009,6722,10384,14884,6695,9633,56327,72,13,10,76,16,10,36,2747,2772,760,1764,7241,808,1128,800,74,712,457,96,9,3,1,0.001,15
6,8185,6919,10378,14928,6817,9825,57052,105,18,14,116,21,22,64,5492,5720,1436,3576,8722,1678,2250,1678,141,1448,900,182,28,8,1,0.001,21
7,8287,7006,10224,15087,6917,9905,57426,126,25,21,137,32,26,58,8314,8657,2135,5313,10177,2562,3406,2562,214,2151,1340,273,43,14,1,0.001,19
8,8448,6874,10481,15319,6973,10087,58182,154,34,22,158,37,29,52,11326,11530,2859,7118,11692,3481,4636,3410,278,2881,1810,387,60,19,1,0.001,19
9,8341,7033,10491,15375,7074,10233,58547,214,43,29,227,51,29,97,14191,14484,3555,8841,13208,4385,5807,4312,340,3558,2270,470,92,32,1,0.002,30
10,8459,7113,10684,15768,7292,10178,59494,277,61,35,295,67,46,122,17068,17399,4256,10719,14804,5261,6951,5221,395,4292,2754,571,125,47,1,0.002,41
1,7423,6390,9508,13945,6366,9066,52698,1,2,5,3,3,6,12,2563,2583,604,1699,1370,761,1022,760,57,691,381,68,3,0,0,0,4
2,7645,6488,9581,13983,6371,9300,53368,14,3,6,17,5,7,21,2551,2719,631,1617,2755,789,972,823,71,666,419,79,6,2,1,0.001,10
3,7749,6518,9615,14202,6643,9413,54140,37,4,16,45,5,19,46,2700,2699,676,1637,4275,829,1090,837,66,655,461,89,14,4,1,0.001,17
4,7829,6435,9928,14550,6611,9486,54839,57,11,19,65,13,22,43,2738,2756,671,1653,5710,788,1111,806,75,668,443,79,10,7,1,0.002,16
5,7746,6706,9987,14756,6756,9636,55587,88,24,23,97,27,26,63,2670,2894,647,1716,7199,806,1084,836,59,679,468,77,21,7,1,0.002,27
6,7848,6761,10013,14829,6759,9825,56035,158,30,29,176,39,38,118,5395,5750,1285,3420,8704,1689,2199,1706,122,1366,907,176,52,22,1,0.003,49
7,7968,6738,10016,14977,6866,9945,56510,227,44,42,250,50,57,140,8122,8496,1939,5191,10230,2571,3296,2497,182,2077,1343,259,81,36,1,0.004,54
8,8199,6803,10230,15165,6972,10042,57411,333,84,48,353,99,66,205,11017,11347,2604,6896,11785,3406,4466,3342,245,2776,1820,341,117,51,1,0.004,86
9,8160,6841,10468,15329,7142,10149,58089,526,124,55,559,144,74,312,13848,14163,3306,8685,13353,4339,5568,4191,311,3522,2278,439,207,92,1,0.006,113
10,8240,7149,10600,15615,7052,10167,58823,739,179,79,786,196,114,391,16667,17104,3987,10496,14902,5230,6659,5081,385,4246,2707,541,319,138,1,0.007,141
1,7430,6416,9596,14089,6424,9280,53235,0,0,2,2,0,3,5,2618,2726,644,1646,1359,778,1043,876,66,625,447,92,0,0,0,0,3
2,7513,6469,9714,14338,6541,9403,53978,0,1,2,0,1,2,1,2604,2643,663,1605,2828,794,1025,808,59,651,437,79,1,0,0,0,0
3,7710,6614,9761,14613,6599,9478,54775,0,1,2,0,1,2,0,2606,2681,664,1698,4301,776,1063,781,67,687,431,72,0,0,0,0,0
4,8040,6660,10279,14824,6701,9701,56205,0,1,2,0,1,2,0,2722,2758,637,1582,5863,835,1095,766,63,624,472,106,0,0,0,0,0
5,8163,6946,10251,14992,6884,9842,57078,0,1,2,0,1,2,0,2812,2903,727,1728,7366,839,1148,841,64,668,466,75,0,0,0,0,0
6,8294,6917,10217,15135,6937,10008,57508,0,1,2,0,1,2,0,5633,5764,1397,3488,8932,1631,2273,1670,124,1374,931,171,0,0,0,0,0
7,8485,6938,10416,15369,7118,10033,58359,0,1,2,0,1,2,0,8544,8694,2102,5228,10492,2493,3418,2537,194,2074,1408,255,0,0,0,0,0
8,8545,7023,10485,15826,7019,10324,59222,0,1,2,0,1,2,0,11555,11674,2817,7050,12070,3360,4658,3394,248,2838,1909,346,0,0,0,0,0
9,8452,7083,10935,15867,7300,10435,60072,0,1,2,0,1,2,0,14514,14581,3518,8861,13681,4255,5824,4245,324,3589,2379,431,0,0,0,0,0
10,8525,7438,10929,16067,7367,10412,60738,0,1,2,0,1,2,0,17432,17660,4204,10764,15293,5138,6968,5177,401,4354,2863,527,0,0,0,0,0
1,7431,6305,9427,14070,6401,9245,52879,8,4,0,9,4,2,15,2552,2578,635,1649,1433,756,998,735,73,624,401,76,4,1,1,0,8
2,7618,6383,9689,14071,6549,9155,53465,46,5,0,52,6,5,51,2658,2596,647,1596,2923,764,1079,768,67,653,421,83,19,6,1,0.002,16
3,7742,6474,9868,14378,6462,9453,54377,81,11,3,90,16,7,62,2679,2690,682,1673,4337,826,1089,797,78,657,409,85,12,6,1,0.002,32
4,7819,6624,10002,14423,6684,9410,54962,151,17,3,162,26,6,99,2716,2727,686,1633,5770,802,1084,848,68,683,428,98,28,15,1,0.005,40
5,7947,6758,9804,14669,6576,9709,55463,239,29,11,255,38,27,149,2783,2857,682,1714,7222,816,1106,836,76,699,399,79,24,11,1,0.003,58
6,8035,6606,10095,14678,6887,9648,55949,372,48,20,396,66,32,215,5532,5582,1386,3391,8724,1657,2154,1632,145,1352,834,165,88,38,1,0.006,84
7,8099,6744,10150,14882,6833,9727,56435,543,80,25,570,92,49,271,8277,8389,2065,5109,10299,2545,3239,2481,214,2071,1320,249,164,63,1,0.007,98
8,8152,6854,10053,14902,6798,9781,56540,772,119,38,806,150,68,376,11088,11270,2760,6829,11800,3355,4363,3357,287,2764,1770,327,265,103,1,0.008,128
9,8216,6737,10280,15090,6959,10021,57303,1054,175,63,1111,200,97,479,13956,14109,3393,8613,13325,4162,5499,4252,357,3466,2239,384,415,155,1,0.01,151
10,8155,6953,10503,15362,7092,10051,58116,1362,264,81,1430,309,116,563,16807,17017,4089,10451,14930,5027,6651,5083,415,4219,2726,474,593,217,1,0.011,185
1,7412,6400,9688,13950,6399,9158,53007,0,0,1,1,0,2,3,2534,2659,677,1624,1422,813,984,760,66,634,402,82,0,0,0,0,2
2,7642,6529,9608,14138,6405,9294,53616,0,0,1,0,0,1,0,2649,2718,634,1600,2805,769,1050,795,56,675,439,64,0,0,0,0,0
3,7805,6484,9807,14430,6592,9509,54627,0,0,1,0,0,1,0,2684,2658,660,1699,4287,761,1064,782,60,678,428,79,0,0,0,0,0
4,7932,6546,9798,14518,6783,9440,55017,0,0,1,0,0,1,0,2782,2700,730,1641,5787,738,1140,850,79,674,462,80,0,0,0,0,0
5,7911,6521,10137,14747,6715,9512,55543,0,0,1,0,0,1,0,2709,2752,661,1741,7188,832,1071,841,69,671,415,82,0,0,0,0,0
6,7947,6845,10138,14926,6753,9689,56298,0,0,1,0,0,1,0,5476,5613,1374,3508,8667,1627,2120,1709,133,1344,885,167,0,0,0,0,0
7,8193,6822,10130,15050,6878,9781,56854,0,0,1,0,0,1,0,8243,8442,2047,5219,10198,2439,3208,2567,192,1995,1347,257,0,0,0,0,0
8,8358,6784,10424,15182,6926,9905,57579,0,0,1,0,0,1,0,11174,11322,2715,6913,11733,3277,4393,3420,264,2726,1803,337,0,0,0,0,0
9,8208,7048,10223,15314,6891,10212,57896,0,0,1,0,0,1,0,13949,14253,3373,8749,13209,4146,5494,4290,325,3431,2216,421,0,0,0,0,0
10,8488,6928,10663,15434,7239,10234,58986,0,0,1,0,0,1,0,16815,17090,4039,10604,14827,5010,6647,5150,392,4153,2684,512,0,0,0,0,0
1,7438,6337,9653,14016,6473,9263,53180,0,2,0,2,2,2,6,2595,2607,640,1625,1438,759,1049,787,68,676,430,76,2,1,1,0,1
2,7639,6501,9797,14329,6558,9463,54287,0,2,0,0,2,0,0,2560,2631,635,1639,2925,788,1026,851,74,630,462,74,0,0,1,0,0
3,7905,6602,9891,14422,6708,9515,55043,0,2,0,0,2,0,0,2741,2728,658,1682,4352,803,1048,831,74,678,453,71,0,0,1,0,0
4,8034,6654,10056,14725,6697,9576,55742,0,2,0,0,2,0,0,2844,2756,690,1738,5792,794,1153,804,71,683,447,81,0,0,1,0,0
5,8011,6784,10199,14865,6715,9686,56260,0,2,0,0,2,0,0,2820,2809,662,1738,7241,822,1145,874,77,693,403,77,0,0,1,0,0
6,8139,6870,10214,15082,6846,9910,57061,0,2,0,0,2,0,0,5630,5647,1315,3429,8756,1680,2270,1692,148,1338,849,171,0,0,1,0,0
7,8238,6828,10478,15354,6978,10157,58033,0,2,0,0,2,0,0,8525,8473,1948,5230,10300,2596,3427,2563,210,2061,1302,247,0,0,1,0,0
8,8269,7147,10603,15611,7085,10168,58883,0,2,0,0,2,0,0,11389,11433,2667,7032,11841,3476,4564,3518,276,2771,1759,321,0,0,1,0,0
9,8504,7113,10680,15761,7190,10266,59514,0,2,0,0,2,0,0,14297,14354,3378,8833,13417,4326,5732,4396,351,3481,2254,400,0,0,1,0,0
10,8739,7272,10847,15915,7277,10209,60259,0,2,0,0,2,0,0,17301,17325,4121,10690,15011,5240,6935,5297,431,4181,2749,479,0,0,1,0,0
1,7500,6348,9541,14086,6391,9070,52936,13,0,0,14,1,1,16,2617,2601,654,1710,1404,773,1040,746,74,691,421,69,11,3,1,0.001,4
2,7646,6421,9685,14217,6406,9281,53656,28,4,2,32,8,6,33,2638,2702,655,1689,2924,796,1079,809,76,679,478,78,13,2,1,0.001,12
3,7686,6534,9742,14259,6537,9398,54156,44,6,2,50,10,5,31,2754,2665,605,1627,4389,822,1109,750,55,648,428,73,9,3,1,0.001,11
4,7775,6560,9943,14497,6641,9560,54976,56,8,2,58,8,4,18,2632,2691,654,1649,5864,825,1102,821,66,675,476,89,5,2,1,0.001,9
5,7984,6703,9979,14735,6741,9525,55667,87,12,3,92,15,5,46,2708,2784,673,1729,7354,812,1104,820,75,673,474,76,20,8,1,0.002,19
6,8135,6704,10150,14995,6740,9787,56511,128,33,7,137,36,15,86,5447,5596,1335,3460,8790,1647,2190,1684,135,1383,909,145,41,17,1,0.003,38
7,8230,6785,10165,15083,6892,10048,57203,210,46,19,227,56,24,139,8308,8409,2039,5219,10278,2489,3356,2518,216,2085,1371,215,71,29,1,0.003,59
8,8275,6911,10411,15163,7146,9968,57874,308,84,35,330,97,47,199,11207,11383,2705,6918,11797,3334,4530,3430,288,2721,1828,302,123,52,1,0.004,77
9,8293,6971,10624,15629,7042,10250,58809,455,122,50,484,139,64,260,14140,14315,3367,8735,13337,4178,5670,4329,340,3456,2264,382,191,76,1,0.005,101
10,8298,7221,10708,15670,7279,10401,59577,649,181,61,685,205,93,356,16979,17225,4105,10505,14912,5040,6815,5177,398,4177,2741,480,299,121,1,0.006,117
1,7423,6333,9534,14042,6371,9205,52908,0,0,1,1,1,2,4,2573,2705,615,1571,1402,778,1012,806,58,668,446,85,2,1,1,0,1
2,7484,6429,9714,14356,6509,9274,53766,0,0,1,0,0,1,0,2597,2643,639,1638,2804,731,1058,759,55,645,448,78,0,0,1,0,0
3,7722,6599,9901,14608,6531,9414,54775,0,0,1,0,0,1,0,2627,2805,691,1711,4276,821,1002,839,58,680,453,78,0,0,1,0,0
4,7902,6594,9879,14607,6619,9538,55139,0,0,1,0,0,1,0,2712,2688,631,1729,5640,815,1107,813,77,750,412,83,0,0,1,0,0
5,8048,6686,9998,14827,6732,9659,55950,0,0,1,0,0,1,0,2821,2739,657,1714,7142,822,1127,823,67,669,446,69,0,0,1,0,0
6,8087,6759,9922,14907,6846,9817,56338,0,0,1,0,0,1,0,5573,5583,1326,3418,8660,1628,2202,1688,139,1325,893,146,0,0,1,0,0
7,8218,6631,10269,15083,6904,9913,57018,0,0,1,0,0,1,0,8459,8289,2023,5128,10126,2520,3338,2513,216,1990,1334,234,0,0,1,0,0
8,8271,7031,10366,15378,6909,10314,58269,0,0,1,0,0,1,0,11246,11279,2667,6868,11693,3406,4461,3395,281,2642,1802,323,0,0,1,0,0
9,8454,6973,10602,15396,7336,10148,58909,0,0,1,0,0,1,0,14198,14224,3427,8736,13355,4304,5660,4275,359,3367,2311,416,0,0,1,0,0
10,8469,7217,10626,15604,7142,10187,59245,0,0,1,0,0,1,0,17093,17204,4168,10557,14895,5220,6841,5168,445,4117,2788,507,0,0,1,0,0
1,7412,6326,9704,14069,6463,9238,53212,0,0,2,2,0,3,5,2560,2623,673,1632,1445,786,1013,782,82,620,441,82,0,0,0,0,3
2,7666,6557,9779,14325,6585,9308,54220,0,1,3,0,1,4,3,2660,2734,661,1667,2868,764,1047,786,79,656,441,83,1,0,0,0,2
3,7827,6624,9869,14514,6578,9639,55051,0,2,4,2,2,4,4,2639,2784,637,1654,4307,798,1040,842,54,633,469,71,1,0,0,0,2
4,7995,6642,10049,14659,6832,9557,55734,0,2,4,1,2,4,1,2852,2742,652,1683,5770,782,1169,822,75,691,439,87,0,0,0,0,0
5,8057,6756,10227,14986,6801,9924,56751,0,2,4,0,2,4,0,2908,2808,634,1751,7290,875,1183,846,60,703,444,89,0,0,0,0,0
6,8059,6844,10327,15029,7060,9793,57112,0,2,4,0,2,4,0,5669,5669,1272,3465,8913,1703,2231,1691,118,1421,924,181,0,0,0,0,0
7,8265,7000,10349,15168,6873,9958,57613,0,2,4,0,2,4,0,8566,8536,1942,5230,10395,2563,3397,2565,196,2154,1354,257,0,0,0,0,0
8,8397,6989,10491,15283,6969,9972,58101,0,2,4,0,2,4,0,11529,11448,2681,7038,11891,3449,4561,3416,270,2826,1795,346,0,0,0,0,0
9,8435,7142,10789,15504,6990,10094,58954,0,2,4,0,2,4,0,14513,14412,3397,8844,13419,4278,5737,4302,348,3526,2264,431,0,0,0,0,0
