Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea
2,7627,6420,9817,14183,6441,9263,53751,0,0,0,0,0,0,0,2736,2698,637,1672,2838,784,1082,801,68,648,413,93,0,0,0,0,0
3,7675,6680,9711,14169,6572,9402,54209,0,0,0,0,0,0,0,2654,2829,639,1700,4265,863,1035,850,67,668,436,83,0,0,0,0,0
4,7868,6505,9642,14453,6598,9443,54509,0,0,0,0,0,0,0,2677,2756,635,1720,5656,763,1107,798,63,681,409,83,0,0,0,0,0
5,7922,6553,10116,14657,6703,9587,55538,0,0,0,0,0,0,0,2772,2705,683,1682,7077,768,1138,784,60,653,433,73,0,0,0,0,0
6,7958,6810,10017,14903,6817,9809,56314,0,0,0,0,0,0,0,5514,5511,1348,3432,8566,1560,2220,1698,111,1370,896,159,0,0,0,0,0
7,8137,6847,10007,15023,6988,9968,56970,0,0,0,0,0,0,0,8323,8358,2029,5157,10092,2404,3340,2558,177,2054,1372,253,0,0,0,0,0
8,8218,6779,10509,15312,7066,10050,57934,0,0,0,0,0,0,0,11183,11204,2715,6955,11691,3296,4498,3406,251,2758,1867,349,0,0,0,0,0
9,8166,7087,10416,15532,7057,10183,58441,0,0,0,0,0,0,0,13976,14108,3407,8802,13186,4165,5648,4269,329,3515,2333,435,0,0,0,0,0
10,8542,7140,10693,15815,7243,10357,59790,0,0,0,0,0,0,0,17026,17017,4110,10657,14760,5084,6845,5153,410,4273,2809,538,0,0,0,0,0
1,7457,6355,9629,14042,6425,9178,53086,5,0,0,6,0,0,6,2611,2672,626,1561,1379,751,1035,802,55,602,394,71,2,2,1,0.001,4
2,7556,6529,9807,14320,6482,9325,54019,9,0,0,11,0,0,6,2561,2692,683,1584,2784,796,1047,808,77,663,406,71,1,0,1,0,3
3,7847,6582,9895,14430,6554,9615,54923,25,5,0,27,5,5,28,2756,2704,661,1673,4188,802,1100,798,53,660,424,103,7,1,1,0,13
4,7954,6669,9912,14486,6835,9468,55324,57,10,0,60,11,2,43,2722,2764,681,1717,5682,786,1087,848,68,686,430,81,9,1,1,0,23
5,8102,6655,10204,14793,6765,9634,56153,107,22,1,116,25,7,81,2824,2715,676,1747,7156,832,1105,786,74,727,446,74,21,6,1,0.002,37
6,8110,6916,10201,14915,6766,9800,56708,172,47,9,187,58,20,135,5695,5622,1354,3531,8662,1677,2243,1682,137,1473,899,175,68,23,1,0.003,47
7,8163,6874,10323,14999,6830,9854,57043,232,75,26,260,85,39,156,8476,8433,2018,5311,10125,2497,3364,2527,201,2153,1321,273,108,36,1,0.004,55
8,8335,6986,10188,15044,6970,9956,57479,314,107,38,333,124,56,180,11327,11394,2689,7043,11681,3359,4497,3424,264,2853,1822,348,149,48,1,0.004,66
9,8391,6881,10429,15305,7083,10052,58141,409,127,45,435,140,59,175,14264,14320,3403,8770,13234,4202,5645,4254,337,3517,2311,420,189,64,1,0.004,80
10,8265,6997,10529,15578,7150,10188,58707,540,152,57,567,170,77,233,17105,17245,4094,10608,14790,5064,6775,5109,422,4239,2792,508,250,86,1,0.004,90
1,7460,6382,9801,14071,6457,8976,53147,1,3,0,3,3,0,6,2549,2624,670,1644,1406,770,1011,797,56,654,420,91,2,1,1,0,3
2,7650,6614,9643,14409,6392,9465,54173,5,3,0,6,3,0,5,2679,2721,640,1747,2766,802,1061,868,71,712,437,87,2,0,1,0,2
3,7850,6514,9757,14535,6764,9488,54908,12,5,2,12,6,2,12,2705,2702,649,1624,4274,821,1106,807,82,649,439,63,5,1,1,0,3
4,7929,6607,10057,14745,6646,9598,55582,18,6,4,20,6,4,11,2758,2688,667,1684,5724,847,1118,796,55,697,443,96,2,0,1,0,4
5,7976,6803,10142,14903,6785,9893,56502,28,8,4,29,8,4,13,2771,2774,681,1674,7304,852,1116,854,71,670,442,85,1,0,1,0,8
6,8149,6832,10364,15170,6941,9928,57384,39,9,6,43,9,7,19,5608,5680,1377,3415,8846,1710,2212,1755,144,1335,894,167,5,0,1,0,10
7,8175,6997,10439,15347,7034,10024,58016,48,12,6,50,13,8,17,8453,8566,2009,5103,10347,2569,3364,2626,200,2021,1298,256,9,1,1,0,10
8,8335,7122,10769,15633,7065,10169,59093,73,14,7,78,18,9,39,11350,11541,2729,6985,11962,3394,4430,3514,258,2754,1802,339,21,5,1,0,18
9,8482,7241,10570,15692,7206,10320,59511,117,23,14,125,25,16,72,14279,14545,3449,8815,13524,4284,5583,4410,341,3535,2241,415,42,12,1,0.001,30
10,8643,7073,10860,15878,7321,10477,60252,171,33,18,177,38,23,84,17240,17505,4189,10603,15108,5164,6729,5308,431,4286,2697,499,73,24,1,0.001,32
1,7478,6387,9525,14068,6404,9138,53000,2,0,0,2,1,2,5,2557,2737,635,1620,1420,782,1016,807,62,669,475,77,2,1,1,0,2
2,7596,6444,9686,14256,6385,9292,53659,6,0,1,8,0,2,8,2621,2651,632,1642,2805,822,1046,767,68,649,413,78,2,1,1,0,4
3,7811,6563,9955,14491,6555,9581,54956,12,0,1,13,0,1,7,2810,2697,613,1616,4216,749,1149,757,53,662,426,89,2,1,1,0,2
4,7811,6853,9983,14614,6840,9632,55733,15,0,1,16,2,3,8,2613,2835,688,1685,5713,839,1050,887,78,656,445,85,1,0,1,0,1
5,8146,6736,10275,15081,6756,9832,56826,15,0,2,16,0,3,3,2859,2787,677,1841,7142,837,1178,831,67,727,454,83,1,0,1,0,1
6,8175,7003,10474,15272,6906,9949,57779,15,0,2,15,0,2,0,5654,5680,1362,3565,8686,1820,2327,1667,135,1414,918,195,1,0,1,0,0
7,8410,6995,10550,15302,6913,9919,58089,15,0,2,15,0,2,0,8571,8584,2068,5332,10168,2640,3482,2483,213,2133,1360,282,1,0,1,0,0
8,8443,7146,10606,15375,7073,10177,58820,15,0,2,15,0,2,0,11507,11534,2760,7128,11720,3514,4670,3344,279,2879,1831,370,1,0,1,0,0
9,8612,7120,10652,15588,7165,10191,59328,15,0,2,15,0,2,0,14551,14476,3464,8869,13385,4411,5842,4227,348,3605,2349,458,1,0,1,0,0
10,8626,7180,10736,15693,7137,10453,59825,15,0,2,15,0,2,0,17508,17468,4150,10707,14955,5362,7053,5093,416,4368,2811,558,1,0,1,0,0
1,7477,6421,9612,14042,6423,9109,53084,1,0,1,2,1,1,4,2628,2671,662,1650,1425,827,1081,801,61,662,415,80,1,0,0,0,2
2,7664,6431,9639,14230,6363,9404,53731,4,0,1,4,0,1,3,2643,2748,635,1623,2834,790,1043,847,62,661,459,90,3,0,0,0,0
3,7763,6495,9804,14279,6644,9347,54332,4,0,1,4,0,1,0,2667,2643,659,1663,4312,857,1038,790,64,665,455,86,0,0,0,0,0
4,7982,6614,9856,14550,6570,9578,55150,4,0,1,4,0,1,0,2807,2819,654,1666,5723,795,1143,881,68,647,417,73,0,0,0,0,0
5,7975,6705,10061,14896,6833,9744,56214,4,0,1,4,0,1,0,2748,2821,666,1713,7230,853,1109,843,67,702,469,97,0,0,0,0,0
6,8009,6801,10384,15273,6843,9885,57195,4,0,1,4,0,1,0,5525,5646,1353,3495,8695,1701,2195,1712,143,1403,899,190,0,0,0,0,0
7,8170,7028,10533,15307,6976,9957,57971,4,0,1,4,0,1,0,8350,8583,2061,5223,10225,2546,3342,2599,217,2106,1380,282,0,0,0,0,0
8,8356,7133,10653,15440,7045,10168,58795,4,0,1,4,0,1,0,11259,11509,2748,7009,11839,3427,4516,3464,293,2842,1859,347,0,0,0,0,0
9,8510,7244,10677,15619,7222,10165,59437,4,0,1,4,0,1,0,14161,14509,3484,8782,13400,4296,5651,4338,373,3542,2348,426,0,0,0,0,0
10,8742,7122,10686,15767,7175,10478,59970,4,0,1,4,0,1,0,17154,17444,4228,10580,14991,5201,6786,5227,449,4240,2850,499,0,0,0,0,0
1,7489,6400,9596,13993,6459,9117,53054,0,0,0,0,0,0,0,2595,2634,653,1604,1465,822,1058,845,66,649,446,78,0,0,0,0,0
2,7646,6508,9614,14190,6471,9380,53809,0,0,0,0,0,0,0,2684,2668,585,1670,2944,835,1078,826,54,672,433,76,0,0,0,0,0
3,7843,6567,9808,14313,6602,9349,54482,0,0,0,0,0,0,0,2714,2751,644,1747,4406,805,1040,830,67,715,425,71,0,0,0,0,0
4,7975,6605,9806,14410,6601,9594,54991,0,0,0,0,0,0,0,2733,2792,629,1667,5843,814,1065,869,63,676,429,75,0,0,0,0,0
5,8013,6678,10117,14718,6757,9531,55814,0,0,0,0,0,0,0,2787,2815,664,1705,7383,800,1128,836,66,681,492,85,0,0,0,0,0
6,8090,6794,10069,14985,6808,9681,56427,0,0,0,0,0,0,0,5580,5606,1403,3365,8851,1609,2253,1677,147,1377,966,163,0,0,0,0,0
7,8215,6767,10520,15185,6901,10050,57638,0,0,0,0,0,0,0,8356,8463,2074,5038,10402,2472,3402,2547,224,2055,1433,252,0,0,0,0,0
8,8292,7079,10487,15454,7108,10153,58573,0,0,0,0,0,0,0,11261,11394,2748,6782,11949,3296,4543,3434,288,2773,1886,329,0,0,0,0,0
9,8453,7058,10595,15606,7303,10395,59410,0,0,0,0,0,0,0,14233,14297,3421,8580,13578,4188,5737,4344,354,3486,2383,412,0,0,0,0,0
10,8559,7105,10920,15918,7349,10404,60255,0,0,0,0,0,0,0,17212,17185,4115,10367,15139,5070,6954,5178,422,4191,2868,502,0,0,0,0,0
1,7448,6413,9561,14048,6420,9027,52917,0,0,0,1,0,1,2,2584,2631,688,1599,1363,749,1030,794,69,644,390,70,0,0,0,0,1
2,7679,6412,9800,14371,6385,9425,54072,0,0,0,0,0,0,0,2701,2663,669,1667,2777,829,1079,756,66,643,417,93,0,0,0,0,0
3,7780,6571,9961,14357,6719,9404,54792,0,0,0,0,0,0,0,2615,2742,633,1624,4180,805,1051,845,71,662,392,80,0,0,0,0,0
4,8005,6755,10110,14668,6641,9550,55729,0,0,0,0,0,0,0,2792,2815,672,1734,5640,760,1168,856,71,672,446,66,0,0,0,0,0
5,8106,6805,10167,14723,6748,9593,56142,0,0,0,0,0,0,0,2800,2809,639,1701,7087,823,1122,876,57,653,420,81,0,0,0,0,0
6,8227,6904,10177,15075,6770,9809,56962,0,0,0,0,0,0,0,5668,5668,1369,3491,8604,1657,2271,1724,132,1387,892,166,0,0,0,0,0
7,8333,6869,10338,15265,6974,10040,57819,0,0,0,0,0,0,0,8492,8449,2062,5260,10096,2480,3415,2578,195,2071,1324,248,0,0,0,0,0
8,8574,6915,10486,15471,7123,10109,58678,0,0,0,0,0,0,0,11457,11277,2755,7065,11618,3325,4641,3437,272,2769,1770,341,0,0,0,0,0
9,8560,7094,10670,15780,7179,10339,59622,0,0,0,0,0,0,0,14399,14260,3470,8854,13261,4175,5804,4330,345,3516,2273,418,0,0,0,0,0
10,8634,7249,10988,15956,7387,10448,60662,0,0,0,0,0,0,0,17434,17316,4190,10767,14862,5067,7054,5232,420,4287,2757,516,0,0,0,0,0
1,7435,6350,9542,13939,6337,9245,52848,0,0,0,1,0,1,2,2511,2652,643,1599,1407,743,1016,793,55,624,404,80,0,0,0,0,1
2,7657,6509,9648,14195,6512,9210,53731,0,0,0,0,0,0,0,2679,2739,646,1691,2880,764,1047,797,61,660,449,96,0,0,0,0,0
3,7711,6537,9724,14219,6506,9267,53964,0,0,0,0,0,0,0,2679,2682,632,1686,4320,853,1108,795,57,654,454,84,0,0,0,0,0
4,7831,6586,9850,14440,6451,9583,54741,0,0,0,0,0,0,0,2755,2769,666,1639,5710,804,1098,846,64,669,425,77,0,0,0,0,0
5,7887,6607,9836,14456,6785,9659,55230,0,0,0,0,0,0,0,2794,2681,636,1682,7185,831,1079,751,84,680,427,75,0,0,0,0,0
6,7962,6733,10091,14839,6804,9862,56291,0,0,0,0,0,0,0,5543,5531,1319,3339,8695,1683,2136,1644,153,1339,858,149,0,0,0,0,0
7,8057,6853,10175,14924,6977,9892,56878,0,0,0,0,0,0,0,8336,8346,1991,5063,10183,2527,3251,2490,214,2016,1277,237,0,0,0,0,0
8,8239,6866,10472,15180,6988,9997,57742,0,0,0,0,0,0,0,11165,11206,2684,6812,11719,3386,4372,3355,283,2729,1725,336,0,0,0,0,0
9,8391,7094,10414,15281,7030,10036,58246,0,0,0,0,0,0,0,14100,14124,3402,8599,13325,4214,5578,4199,371,3445,2195,424,0,0,0,0,0
10,8563,6983,10540,15377,7184,10109,58756,0,0,0,0,0,0,0,17147,17010,4120,10309,14925,5044,6842,5082,442,4146,2675,509,0,0,0,0,0
1,7430,6412,9472,14042,6428,9160,52944,0,1,0,1,2,1,4,2553,2712,659,1632,1401,748,993,833,47,668,416,76,1,1,1,0,2
2,7604,6387,9838,14288,6551,9307,53975,6,1,0,7,1,1,8,2671,2631,642,1647,2813,801,1048,782,70,647,421,78,1,1,1,0,2
3,7703,6644,9854,14328,6576,9373,54478,12,3,3,16,5,4,18,2644,2748,693,1660,4271,770,1043,844,56,674,447,85,4,1,1,0,5
4,7939,6611,9666,14391,6636,9591,54834,34,10,6,38,12,10,42,2770,2758,643,1616,5728,794,1077,820,68,661,413,90,3,2,1,0.001,11
5,7998,6479,10056,14537,6837,9585,55492,102,20,6,109,27,15,101,2779,2628,677,1638,7194,816,1056,800,73,677,455,81,33,12,1,0.004,26
6,8040,6790,10155,14885,6766,9718,56354,180,55,14,195,64,27,158,5496,5508,1349,3329,8639,1665,2196,1618,138,1336,895,165,83,27,1,0.004,43
7,8190,6786,10270,15044,6849,9670,56809,280,74,22,297,85,32,165,8367,8327,2037,5076,10172,2508,3322,2443,189,2042,1340,229,131,44,1,0.005,47
8,8191,6962,10283,15046,6797,9792,57071,395,114,28,419,120,44,207,11214,11179,2736,6781,11665,3369,4433,3330,264,2746,1790,312,188,62,1,0.005,57
9,8401,6914,10395,15059,6928,9901,57598,550,154,42,582,176,59,280,14119,14040,3464,8473,13234,4234,5613,4195,335,3409,2277,416,272,90,1,0.006,76
10,8415,6978,10295,15203,7000,9880,57771,728,200,73,769,223,100,346,17061,16939,4139,10292,14809,5111,6779,5081,403,4138,2761,500,346,110,1,0.006,100
1,7478,6371,9674,14024,6437,9072,53056,0,0,1,2,0,1,3,2577,2597,616,1618,1429,706,1047,781,61,652,405,64,0,0,0,0,1
2,7748,6660,9740,14151,6408,9230,53937,0,0,1,0,0,1,0,2703,2741,637,1612,2841,833,1080,839,69,640,412,74,0,0,0,0,0
3,7999,6588,9737,14312,6515,9364,54515,0,0,1,0,0,1,0,2860,2765,648,1658,4296,820,1145,809,65,642,440,81,0,0,0,0,0
4,7929,6480,9915,14554,6559,9504,54941,0,0,1,0,0,1,0,2744,2733,652,1647,5723,845,1059,829,71,683,411,77,0,0,0,0,0
5,7962,6665,10031,14750,6669,9743,55820,0,0,1,0,0,1,0,2799,2811,643,1729,7215,868,1101,863,58,668,458,102,0,0,0,0,0
6,8018,6812,10096,14915,6816,9725,56382,0,0,1,0,0,1,0,5500,5582,1346,3435,8679,1661,2165,1702,133,1336,889,177,0,0,0,0,0
7,8241,6749,10288,15130,6873,9962,57243,0,0,1,0,0,1,0,8348,8413,2019,5149,10176,2534,3304,2589,198,2052,1314,242,0,0,0,0,0
8,8256,6912,10448,15306,7075,10075,58072,0,0,1,0,0,1,0,11194,11299,2736,6911,11745,3419,4418,3451,270,2771,1784,329,0,0,0,0,0
9,8378,6989,10603,15667,7103,10168,58908,0,0,1,0,0,1,0,14128,14155,3448,8704,13267,4317,5570,4303,324,3478,2240,423,0,0,0,0,0
10,8481,7182,10747,15923,7159,10315,59807,0,0,1,0,0,1,0,17095,17129,4161,10558,14937,5177,6748,5173,400,4234,2745,512,0,0,0,0,0
1,7451,6328,9330,14082,6434,9196,52821,0,0,0,0,0,0,0,2640,2610,661,1651,1375,801,1055,768,63,611,444,87,0,0,0,0,0
2,7523,6349,9723,14316,6511,9385,53807,0,0,0,0,0,0,0,2553,2618,643,1614,2821,837,1056,818,72,615,435,86,0,0,0,0,0
3,7692,6592,9887,14557,6592,9381,54701,0,0,0,0,0,0,0,2721,2778,665,1687,4292,800,1060,848,72,669,439,90,0,0,0,0,0
4,7753,6727,10034,14650,6626,9413,55203,0,0,0,0,0,0,0,2588,2751,633,1619,5750,814,1055,813,48,659,438,83,0,0,0,0,0
5,8100,6779,10088,14880,6635,9725,56207,0,0,0,0,0,0,0,2823,2810,668,1824,7272,864,1148,829,64,727,472,87,0,0,0,0,0
6,8202,6788,10048,14875,6819,9801,56533,0,0,0,0,0,0,0,5737,5625,1303,3553,8800,1709,2317,1678,130,1430,923,175,0,0,0,0,0
7,8259,6874,10171,14989,6932,9779,57004,0,0,0,0,0,0,0,8610,8488,1973,5314,10363,2547,3476,2537,194,2074,1369,250,0,0,0,0,0
8,8289,6772,10264,15045,6893,9928,57191,0,0,0,0,0,0,0,11469,11321,2684,7066,11907,3390,4619,3404,283,2780,1824,309,0,0,0,0,0
9,8316,6866,10372,15169,7118,9867,57708,0,0,0,0,0,0,0,14353,14207,3383,8834,13498,4230,5807,4272,349,3473,2271,391,0,0,0,0,0
10,8328,6975,10471,15311,6965,10220,58270,0,0,0,0,0,0,0,17222,17045,4055,10606,14970,5095,6940,5107,403,4195,2728,467,0,0,0,0,0
1,7479,6413,9554,14000,6430,9081,52957,1,0,0,1,0,0,1,2656,2606,580,1614,1325,789,1063,780,71,672,399,88,1,0,0,0,0
2,7654,6516,9702,14260,6443,9384,53959,1,0,0,1,0,0,0,2608,2706,610,1641,2733,777,1032,774,54,645,405,91,0,0,0,0,0
3,7824,6595,9718,14394,6611,9496,54638,1,0,0,1,0,0,0,2724,2816,664,1653,4189,821,1108,826,62,698,438,80,0,0,0,0,0
4,7883,6580,10009,14523,6803,9518,55316,1,0,0,1,0,0,0,2711,2720,665,1613,5635,817,1087,761,72,639,440,74,0,0,0,0,0
5,7998,6718,10082,14826,6711,9661,55996,1,0,0,1,0,0,0,2764,2804,660,1691,7134,865,1125,856,63,689,465,92,0,0,0,0,0
6,8132,6802,10136,14889,6846,9844,56649,1,0,0,1,0,0,0,5563,5738,1374,3416,8615,1683,2188,1756,139,1394,911,165,0,0,0,0,0
7,8192,6850,10260,15169,7006,9881,57358,1,0,0,1,0,0,0,8342,8595,2056,5215,10115,2528,3299,2637,213,2116,1346,238,0,0,0,0,0
8,8353,6902,10540,15421,6981,10095,58292,1,0,0,1,0,0,0,11238,11486,2752,6954,11710,3431,4427,3495,287,2780,1803,334,0,0,0,0,0
9,8415,7150,10709,15615,7129,10236,59254,1,0,0,1,0,0,0,14117,14444,3450,8765,13320,4339,5611,4361,359,3502,2286,414,0,0,0,0,0
10,8642,7167,10753,15756,7254,10456,60028,1,0,0,1,0,0,0,17157,17418,4164,10589,14900,5236,6860,5282,425,4214,2760,501,0,0,0,0,0
1,7431,6300,9546,13985,6454,9179,52895,0,0,1,1,0,2,3,2681,2597,691,1643,1457,801,1060,790,60,696,441,83,1,0,0,0,1
2,7467,6404,9639,14254,6423,9343,53530,0,0,1,0,0,1,0,2534,2701,647,1650,2861,781,1013,799,50,685,422,79,0,0,0,0,0
3,7709,6514,9728,14299,6622,9419,54291,0,0,1,0,0,1,0,2741,2684,650,1615,4333,778,1056,820,66,643,445,95,0,0,0,0,0
4,7787,6589,9942,14361,6711,9392,54782,0,0,1,0,0,1,0,2635,2785,662,1663,5811,811,1051,842,66,694,426,79,0,0,0,0,0
5,7958,6716,9916,14679,6594,9805,55668,0,0,1,0,0,1,0,2821,2754,656,1698,7287,831,1156,838,58,702,434,77,0,0,0,0,0
6,8003,6734,10204,14900,6917,9775,56533,0,0,1,0,0,1,0,5581,5557,1341,3362,8828,1632,2245,1684,128,1348,926,156,0,0,0,0,0
7,8167,6891,10331,15277,6897,10139,57702,0,0,1,0,0,1,0,8464,8458,2011,5256,10398,2512,3397,2523,188,2102,1416,252,0,0,0,0,0
8,8255,6984,10504,15371,7197,9940,58251,0,0,1,0,0,1,0,11384,11435,2759,7112,12015,3392,4559,3423,279,2811,1907,333,0,0,0,0,0
9,8315,7120,10641,15630,7034,10223,58963,0,0,1,0,0,1,0,14244,14319,3478,8888,13536,4279,5674,4291,337,3522,2358,427,0,0,0,0,0
10,8610,7178,10790,15923,7267,10341,60109,0,0,1,0,0,1,0,17278,17262,4189,10740,15124,5155,6931,5205,401,4298,2837,504,0,0,0,0,0
1,7432,6333,9635,14034,6443,9207,53084,3,0,0,3,0,0,3,2572,2561,678,1627,1375,762,1045,735,75,648,395,64,0,0,0,0,1
2,7664,6411,9908,14245,6422,9198,53848,4,0,0,4,0,0,1,2656,2626,660,1592,2785,797,1078,816,74,657,442,76,0,0,0,0,1
3,7814,6672,9913,14577,6464,9551,54991,4,0,0,4,0,0,0,2776,2769,655,1701,4215,779,1197,813,66,674,426,73,0,0,0,0,0
4,7933,6680,10020,14531,6790,9522,55476,4,0,0,4,0,0,0,2771,2779,647,1704,5709,822,1082,863,64,711,473,78,0,0,0,0,0
5,8046,6785,10192,14863,6770,9610,56266,4,0,0,4,0,0,0,2765,2816,680,1674,7161,770,1116,833,72,646,410,73,0,0,0,0,0
6,8195,6857,10261,15029,6862,10012,57216,4,0,0,4,0,0,0,5598,5701,1354,3364,8681,1626,2257,1727,157,1289,848,179,0,0,0,0,0
7,8276,6956,10453,15209,7059,9925,57878,4,0,0,4,0,0,0,8453,8554,2022,5104,10237,2450,3371,2604,235,1978,1340,255,0,0,0,0,0
8,8422,7046,10421,15541,7087,10292,58809,4,0,0,4,0,0,0,11369,11469,2701,6901,11810,3355,4545,3543,318,2718,1808,330,0,0,0,0,0
9,8533,7047,10759,15736,7197,10341,59613,4,0,0,4,0,0,0,14332,14333,3408,8716,13343,4246,5700,4348,391,3444,2267,430,0,0,0,0,0
10,8636,7235,10759,15987,7317,10611,60545,4,0,0,4,0,0,0,17234,17332,4165,10486,14935,5177,6876,5282,459,4164,2746,530,0,0,0,0,0
